Tarih(yil_ay);Saat;YukTahminPlan(MWh);PTF(TL/MWh);SMF(TL/MWh);KGUP(MWh);YAL0(MWh);YAL1(MWh);YAT0(MWh);YAT1(MWh);YAL TeslimEdilemeyenMiktar(MWh);YAT TeslimEdilemeyenMiktar(MWh);PFK Fiyat;SFK Fiyat;Column1
201905;9;32800;29501;29501;3240573;19250;5152000;2493284;1109000;1047310;206101;34960;37477;
201905;10;33100;29501;29501;3291757;0;5292000;2990000;1109000;938050;246966;34960;37477;
201905;11;33400;29501;16900;3330979;0;5641100;4151000;1219000;909609;341244;34960;37475;
201905;12;32200;16101;13000;3233013;0;5756150;4108500;1067000;978878;309495;34960;37475;
201905;13;32800;17299;22000;3275821;0;6051000;4169000;1067000;990160;551795;34960;37475;
201905;14;34000;29949;29949;3376101;0;6453000;4236000;1116500;1135940;469862;34960;37475;
201905;15;34000;29950;16900;3402586;0;5767000;4661000;1067000;890034;603267;34960;37475;
201905;16;34600;29501;16900;3423708;0;5778000;4689000;1067000;838988;588950;47500;16489;
201905;17;34800;29949;16900;3413851;0;5464600;4356000;1067000;904100;645171;47500;16489;
201905;18;35300;21000;11001;3389154;0;5474000;4995500;1067000;921830;680087;47500;16489;
201905;19;35800;29599;15000;3419072;0;5065700;4349000;1067000;829269;565081;47500;16489;
201905;20;35200;29950;13500;3393162;0;4542000;4518766;1013100;863201;663274;41960;14900;
201905;21;35500;30464;13500;3396175;0;4142000;4325934;920000;740946;674384;41960;14900;
201905;22;35200;30265;15000;3341345;0;3893000;3793000;920000;707270;615245;41960;14900;
201905;23;34100;29500;15500;3177694;0;3498734;2989500;876383;606452;516380;41960;14900;
201905;0;31500;16500;4000;3083268;0;2042950;2459000;486000;486474;596270;37500;17100;
201905;1;30200;23999;23999;2946092;529467;1334333;906283;361000;403885;218597;37500;17100;
201905;2;29800;27001;30990;2848659;5400735;0;0;634167;3612810;1100;37500;17100;
201905;3;29200;20794;24800;2763396;4737834;0;0;841000;3118896;0;37500;17100;
201905;4;28500;19000;22000;2682771;2020200;0;0;957000;360754;0;35989;42000;
201905;5;27000;5900;22000;2562692;2305350;0;0;1042000;364738;500;35989;42000;
201905;6;26200;500;0;2534263;237799;100300;381532;800000;7100;25063;35989;42000;
201905;7;27300;15000;22000;2631277;2866000;0;15050;1175000;487329;1750;34960;19400;
201905;8;30700;30720;32210;2961028;80033;4645452;2094216;1220000;757616;528343;34960;19400;
201905;9;32300;29797;32000;3183633;0;6115900;3971000;881333;925580;742646;34960;19400;
201905;10;32600;23000;32000;3234097;0;6842000;4030550;827000;890452;421950;34960;19400;
201905;11;32900;22000;32000;3296388;0;7613500;4915000;712083;1282859;535258;28700;27479;
201905;12;31700;15900;26000;3207103;0;6509200;4481500;665000;382493;593198;28700;27479;
201905;13;32300;15905;26000;3259145;0;6808285;4793000;665000;407594;800360;28700;27479;
201905;14;33500;25000;32000;3362783;0;6904000;4598500;707000;227765;605967;28700;27479;
201905;15;33500;22000;22000;3383568;0;6991667;5613500;825200;197180;588217;28700;27479;
201905;16;34100;25001;25001;3402985;0;6898000;5934500;878000;305545;698273;28700;12479;
201905;17;34300;25001;25001;3416240;0;6588000;5062601;1056000;299605;590523;28700;12479;
201905;18;34800;24501;24501;3397022;0;6296233;5336132;1056000;232360;645430;28700;12479;
201905;19;35300;30020;30020;3406980;0;5922000;5073833;1056000;268570;678170;28700;12479;
201905;20;34700;27001;27001;3394144;0;5776333;5018500;1047933;251860;642437;28700;12479;
201905;21;35000;30704;16704;3396756;0;5160001;4998000;1012000;132463;585737;28700;12479;
201905;22;34800;30671;16671;3319735;0;4481515;4289000;1012000;111672;499974;28700;12479;
201905;23;33700;28899;17910;3205012;0;3821750;3383034;846500;74288;276768;28700;12479;
201905;0;32000;17300;17300;3096611;0;2004000;1492200;555500;182656;414723;34589;19217;
201905;1;30700;25499;25499;2953737;229167;1555000;1021000;356333;183901;420375;34589;19217;
201905;2;30400;30013;32000;2865947;2827067;0;0;560000;1430806;110;34589;19217;
201905;3;29400;19325;19325;2790569;625733;0;0;561350;35163;381;34589;19217;
201905;4;28600;9416;17000;2738909;1056218;0;0;761333;207142;120;38489;37900;
201905;5;27200;400;0;2654678;956617;0;57000;915000;315528;55526;38489;37900;
201905;6;26500;101;0;2663234;78050;0;273833;774600;2126;122340;38489;37900;
201905;7;27900;10001;0;2704552;825534;0;0;1018500;143367;150;33500;27489;
201905;8;31500;30638;30638;3052303;103000;4666151;2153217;2275333;768460;633314;33500;27489;
201905;9;33400;26999;27500;3274935;0;4836000;3003000;2077583;245742;1103516;33500;27489;
201905;10;33700;22000;24000;3290839;0;4770833;3102201;1944650;258894;951417;33500;27489;
201905;11;34000;21999;32000;3350875;0;5097532;1573500;1984000;173645;257021;26000;27489;
201905;12;33300;15802;27500;3283472;0;4956000;1251316;2294400;154646;91870;26000;27489;
201905;13;34000;17300;39300;3225481;601215;4942000;321667;2504000;267979;950;26000;27489;
201905;14;34900;23600;39300;3293632;6787000;0;0;3647050;282568;0;26000;27489;
201905;15;35000;24242;39300;3337235;6636000;0;0;3856000;238292;33300;26000;27489;
201905;16;35500;30128;39300;3389032;6529483;0;0;3932000;303664;32400;26000;15788;
201905;17;35500;26000;39300;3404214;6254400;0;0;3645650;466109;37237;26000;15788;
201905;18;35600;21999;32000;3412466;6335000;0;0;4132000;636703;46950;26000;15788;
201905;19;35900;22000;32000;3408918;0;6126000;1460584;2872100;520010;88562;26000;15788;
201905;20;35400;22999;32000;3361842;0;6075000;1657983;2839333;378013;358195;24960;11278;
201905;21;36000;30789;32000;3393995;0;5611000;3214000;1918167;277039;575436;24960;11278;
201905;22;35200;30321;32000;3346721;0;4691651;2453000;1847000;73079;493187;24960;11278;
201905;23;33900;25500;25500;3216189;0;3896500;2197000;1757000;247876;387953;24960;11278;
201905;0;33000;24800;24800;3045267;0;1468000;951000;743133;44800;481439;33989;21479;
201905;1;31900;17300;24800;2924295;0;1640416;761000;377000;48633;426430;33989;21479;
201905;2;31300;17300;24800;2857895;99667;1223000;498000;375200;33195;179784;33989;21479;
201905;3;30200;17299;24500;2758673;285000;1150933;498000;300100;44100;164734;33989;21479;
201905;4;29500;16578;24500;2667973;2468014;0;0;722967;824055;1300;39489;59400;
201905;5;28100;1000;0;2567282;1117584;0;27434;844000;288280;24153;39489;59400;
201905;6;27500;299;0;2593241;0;0;494000;847000;0;213005;39489;59400;
201905;7;28800;9999;0;2681097;572650;0;87433;1008033;158175;42467;32500;39998;
201905;8;32700;30180;16180;2989719;0;3840715;2180833;2474299;638895;881969;32500;39998;
201905;9;34600;21999;11999;3167010;0;4684000;3282000;2688767;73404;936568;32500;39998;
201905;10;35300;20010;13000;3238979;0;4695000;3704600;1878750;79873;925120;32500;39998;
201905;11;35600;22000;12001;3309176;0;4935833;3986334;1882000;112527;814673;34500;40500;
201905;12;34700;12500;18000;3188989;0;4472000;2384333;2382150;85590;548080;34500;40500;
201905;13;34400;9999;9999;3155046;0;4965333;2029000;3380083;80464;522486;34500;40500;
201905;14;36500;19325;27500;3347056;0;5675000;3494000;2120067;111521;688170;34500;40500;
201905;15;36700;19899;26000;3376596;0;5806000;3605400;2197250;127315;681830;34500;40500;
201905;16;37100;21999;26000;3424064;0;5498000;4024100;1665217;236619;876684;24960;34400;
201905;17;36700;22000;27500;3397185;0;5314267;3722000;1744767;283473;847718;24960;34400;
201905;18;36400;20000;20000;3403270;0;4825000;3695000;1797000;152690;874891;24960;34400;
201905;19;36600;24999;24999;3421838;0;4635000;3496000;1700000;145612;729831;24960;34400;
201905;20;36000;23000;15000;3386482;0;4688667;3213700;2186000;142972;513253;24960;24217;
201905;21;36400;30092;30092;3380353;0;4534833;3594000;915250;135971;461653;24960;24217;
201905;22;35700;20793;16296;3327095;0;3553817;3188000;994000;111855;573956;24960;24217;
201905;23;34500;21999;14582;3214082;0;2647533;2749500;848950;68219;659346;24960;24217;
201905;0;32700;29414;15420;3089790;0;1347000;1470000;892834;0;740622;47889;44000;
201905;1;31400;17300;22290;2980314;0;1559000;837000;774667;50727;493254;47889;44000;
201905;2;30900;17300;18000;2919451;0;1567000;835000;862200;47815;411916;47889;44000;
201905;3;29900;17299;0;2871731;0;1043717;815000;1262500;52047;395151;47889;44000;
201905;4;29000;16578;1590;2791558;0;644000;550000;516833;38780;153348;67989;64400;
201905;5;27200;400;0;2652897;175000;558133;391000;627667;15521;84471;67989;64400;
201905;6;26200;100;0;2629400;0;0;391000;780333;0;85096;67989;64400;
201905;7;26900;399;0;2647920;0;0;391000;861000;0;89017;30961;50000;
201905;8;29500;17064;26000;2829451;196433;2849217;1082917;1230683;567544;283775;30961;50000;
201905;9;31500;9999;27500;3013944;0;4889000;1997000;1607334;905017;444158;30961;50000;
201905;10;32200;10000;26000;3076179;0;5346617;1960200;2515633;875486;477978;30961;50000;
201905;11;32800;17299;27500;3111658;0;5299000;2168000;2201500;760190;601029;30961;44500;
201905;12;32200;5000;13490;3081879;0;5562000;1920000;3508816;745590;662620;30961;44500;
201905;13;32400;6033;320;3119338;0;4919000;2034000;3704650;670560;836077;30961;44500;
201905;14;32800;9999;5000;3141725;0;5128000;2050000;3429617;676474;729187;30961;44500;
201905;15;32800;9999;5000;3152604;0;4896933;1953000;3596700;575169;746326;30961;44500;
201905;16;32800;14655;6655;3144846;0;3911667;2263000;2484250;519736;756539;50000;41000;
201905;17;33000;14900;15400;3163028;0;3614667;2766000;925917;427927;685619;50000;41000;
201905;18;33900;21000;17000;3218352;0;2976050;2225950;768800;495461;453846;50000;41000;
201905;19;34700;30290;32000;3275108;20667;3198200;506300;1457600;414456;159433;50000;41000;
201905;20;34100;30000;32000;3222532;838000;2122000;0;1419000;455626;41426;47742;41000;
201905;21;34700;30405;35500;3236953;2226166;982000;0;1184033;483056;4;47742;41000;
201905;22;33500;24701;32000;3178836;0;2822000;0;1569000;450047;67440;47742;41000;
201905;23;32200;18000;27500;3073864;130349;2146666;7933;1564900;273574;7933;47742;41000;
201905;0;30500;16000;20990;2901275;0;1784000;168000;889333;12413;24120;47500;43300;
201905;1;29300;17299;12299;2842485;0;1362149;640000;848900;32300;53094;47500;43300;
201905;2;28800;17299;12000;2841045;0;1091500;342917;889250;209353;29374;47500;43300;
201905;3;27900;17172;100;2820626;0;838966;1356465;1275000;152356;455214;47500;43300;
201905;4;26700;9589;0;2666812;0;0;838666;1029000;0;233300;79960;88800;
201905;5;24900;399;0;2440527;0;0;392000;860683;0;72610;79960;88800;
201905;6;23300;99;0;2444591;0;0;421500;2312800;0;85573;79960;88800;
201905;7;23100;98;0;2446958;0;0;490000;2402666;0;135315;94989;88800;
201905;8;23400;99;0;2461294;52500;0;584000;2668000;0;248260;94989;88800;
201905;9;24600;98;0;2584549;0;0;947000;2834033;0;519306;94989;88800;
201905;10;25600;99;0;2656950;0;1835000;824000;3171250;455041;434557;94989;88800;
201905;11;26400;201;0;2647345;0;1905000;934000;2571000;91916;450023;94989;88800;
201905;12;26700;201;0;2651641;0;1859000;1066000;2571000;29751;669403;94989;88800;
201905;13;27000;400;0;2666697;0;1859000;1089000;2286901;17405;655463;94989;88800;
201905;14;27400;500;0;2680067;0;1859000;1017000;2087000;20188;665722;94989;88800;
201905;15;28000;1001;0;2690541;0;1827700;679650;1981000;25599;470004;94989;88800;
201905;16;28700;9998;20000;2755728;2020417;0;0;1463000;47059;1454;57989;57989;
201905;17;29500;14999;24000;2794634;2346000;0;0;968000;102920;0;57989;57989;
201905;18;31100;9000;24000;2948856;2094068;0;0;880000;217529;284;57989;57989;
201905;19;32000;17299;27000;3034028;3348000;0;0;777000;536074;304;57989;57989;
201905;20;32000;17300;25000;3053493;3104000;0;0;1318550;396968;272;57989;39300;
201905;21;32200;17300;26000;3068950;3112666;0;17600;1230000;172680;780;57989;39300;
201905;22;31400;17300;24580;3017467;2600000;0;0;1340250;40274;0;57989;39300;
201905;23;30500;17172;110;2917180;62233;0;0;1301200;1990;2155;57989;39300;
201905;0;29900;9700;24000;2839629;2043802;0;0;825667;517049;285;30961;47989;
201905;1;28700;14798;26000;2702124;2558017;0;11000;708200;539348;565;30961;47989;
201905;2;28400;17299;18000;2647395;769884;0;0;665000;55098;235;30961;47989;
201905;3;27600;17299;0;2610606;0;0;726434;477000;0;160631;30961;47989;
201905;4;26600;2000;0;2533664;80134;0;510000;477000;500;62075;46500;87200;
201905;5;25200;101;0;2512803;0;0;804734;989634;0;100239;46500;87200;
201905;6;24700;99;0;2508547;0;0;858000;1587683;0;137648;46500;87200;
201905;7;26600;9701;0;2547057;0;0;704466;1082583;0;68071;47500;44989;
201905;8;31200;19899;20399;2932011;0;3800700;1592916;1462000;563862;47711;47500;44989;
201905;9;33200;29899;37000;3153660;0;5140367;2549000;1290000;370062;620880;47500;44989;
201905;10;33600;21001;37000;3213592;0;5939000;3047000;1891583;284828;711780;47500;44989;
201905;11;34200;24000;37000;3278275;0;6470000;3719000;1597000;260757;742441;48500;37489;
201905;12;33300;19999;29500;3210482;0;6413000;3241000;2401900;255075;736197;48500;37489;
201905;13;34100;20000;29500;3240036;0;6031000;3181000;2033500;257091;735809;48500;37489;
201905;14;35200;30000;30500;3331463;0;5988000;3754000;1824500;196473;762784;48500;37489;
201905;15;35600;30000;32000;3355296;0;6186000;3865500;1946750;247830;876708;48500;37489;
201905;16;35900;30000;30500;3366516;0;6553000;4301617;1356000;338316;528491;22000;30000;
201905;17;35700;30000;32000;3369814;0;6162800;4031000;564000;389584;140704;22000;30000;
201905;18;35700;29999;32000;3365837;0;5810400;3991000;259950;488519;156158;22000;30000;
201905;19;36100;30336;30336;3398610;0;5168000;4115500;0;359505;280154;22000;30000;
201905;20;35500;30187;32000;3378858;0;5285000;4100950;0;357606;379034;22217;19500;
201905;21;36000;30855;35850;3370061;0;5286000;3691000;0;313096;184123;22217;19500;
201905;22;35400;30539;30539;3335963;0;4403901;3371000;43750;280805;190358;22217;19500;
201905;23;34100;29999;31999;3229097;27500;2929067;1275216;363450;103574;31260;22217;19500;
201905;0;33400;29600;32090;3086658;799166;915000;0;652750;79965;200;30962;39800;
201905;1;32300;30285;31775;2958708;880000;915000;0;496000;121050;100;30962;39800;
201905;2;31600;30391;31881;2866498;571000;515000;0;496000;28929;100;30962;39800;
201905;3;30500;30075;30075;2756858;794000;0;0;480483;10000;0;30962;39800;
201905;4;29900;29829;29900;2686203;1023000;0;0;447000;106500;0;30962;59900;
201905;5;28300;10001;14990;2568465;909000;0;0;672333;142734;3200;30962;59900;
201905;6;27800;501;15000;2527705;1266000;0;0;682333;209955;0;30962;59900;
201905;7;29400;14999;14999;2664978;2295933;0;57400;1449383;505917;753;38962;34989;
201905;8;33000;30726;16200;3015043;3531000;0;156500;3584984;431056;18001;38962;34989;
201905;9;35400;30377;32000;3231942;0;5466667;2638915;2030333;210381;109273;38962;34989;
201905;10;36200;29700;32000;3294551;0;6166000;4034000;1233000;218761;33660;38962;34989;
201905;11;36700;29596;30096;3357215;0;6726000;4725000;1612000;480461;413520;26000;19700;
201905;12;35700;17300;32000;3262857;0;7068467;4132500;2108500;457426;570640;26000;19700;
201905;13;36400;19701;32000;3308661;0;7280250;4402000;2360000;336940;804700;26000;19700;
201905;14;37500;22000;32000;3403288;0;7280000;4881000;1484000;341138;801045;26000;19700;
201905;15;37700;21999;33000;3377944;0;7247000;5071000;1136000;336791;836408;26000;19700;
201905;16;37900;30252;34000;3453911;0;6709950;4761750;342000;333689;241874;22000;14489;
201905;17;37500;30008;33000;3455751;0;6091000;4357000;476533;318583;247634;22000;14489;
201905;18;36700;24000;32000;3482510;0;5278151;4144000;180000;359227;241636;22000;14489;
201905;19;36900;30001;31000;3491416;30667;4479000;3990851;73500;226018;266539;22000;14489;
201905;20;36400;24000;24500;3478783;0;3974000;3694168;147000;88829;178674;22000;12889;
201905;21;36900;30197;31000;3441943;66000;3633000;3574967;147000;52378;378755;22000;12889;
201905;22;36000;26000;32000;3385181;73333;3715000;3010000;147000;91942;162845;22000;12889;
201905;23;35000;23334;23834;3319524;28333;3161000;2966250;218417;52620;297752;22000;12889;
201905;0;33800;26889;30880;3124665;757351;690000;285399;527000;191180;66232;30961;20700;
201905;1;32400;29599;30099;2958018;1164000;340500;0;476200;921800;10;30961;20700;
201905;2;31600;29999;31490;2876370;3263883;0;0;353000;2529782;0;30961;20700;
201905;3;30300;23890;24390;2804178;1518134;0;0;353000;798770;0;30961;20700;
201905;4;29500;15001;31490;2734623;3294933;0;0;364000;1670638;0;30961;37900;
201905;5;28000;10000;17900;2604922;1533663;0;291300;463000;722126;113344;30961;37900;
201905;6;27300;1000;1;2574825;765835;0;68834;562000;192652;13800;30961;37900;
201905;7;29000;17217;17217;2698540;1657515;168000;222150;1223000;217273;24840;31961;32200;
201905;8;32800;30433;32990;3035956;0;3225217;1148650;1521000;191968;6700;31961;32200;
201905;9;35000;27002;35000;3259860;0;6534000;4051833;1400000;632022;821620;31961;32200;
201905;10;35700;30158;34000;3306502;0;6323000;4572000;1565000;295966;902948;31961;32200;
201905;11;36100;30955;33000;3404073;0;5952000;4360000;1458000;128667;600962;21500;26967;
201905;12;35300;23000;35000;3304661;0;6105000;3544000;1619000;146178;600213;21500;26967;
201905;13;36200;29700;35000;3335699;0;6080000;3545000;1633350;111906;479245;21500;26967;
201905;14;37100;31202;35000;3428381;0;6043367;3112116;1700000;177330;119059;21500;26967;
201905;15;37100;31069;39300;3450226;0;6255000;2391000;1538000;244558;27856;21500;26967;
201905;16;37600;30364;38500;3475853;0;6609117;4025001;1029267;476521;564074;19961;11700;
201905;17;37200;30433;35420;3457301;0;6085617;3480000;1012417;460939;380526;19961;11700;
201905;18;36800;29999;33000;3470006;0;5141667;3759000;843066;452890;442311;19961;11700;
201905;19;37000;30256;35000;3486198;0;4162000;2024783;1073000;63253;67177;19961;11700;
201905;20;36500;28900;34000;3447337;0;4089000;1829334;1268400;40383;114817;19961;10900;
201905;21;36600;30664;39300;3384643;0;4085000;1390584;790000;38425;26029;19961;10900;
201905;22;36200;30709;37500;3342244;0;4083000;1430000;790000;32730;55041;19961;10900;
201905;23;35000;30161;33000;3227669;0;3475233;1118184;944666;27503;101997;19961;10900;
201905;0;33800;30116;31400;3158667;607767;1944000;334751;856000;574775;69948;26000;14700;
201905;1;32400;30115;31990;2957705;2849933;0;0;379500;922526;0;26000;14700;
